Timestamp,Gx,Gy,Gz,Servo_Angle,Speed
2026-05-26 21:35:58.429,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:58.497,0.366,0.244,0.915,120.0,6.957
2026-05-26 21:35:58.522,0.366,0.244,0.915,120.0,6.536
2026-05-26 21:35:58.539,0.366,0.244,0.915,120.0,7.379
2026-05-26 21:35:58.601,0.366,0.244,0.915,120.0,7.59
2026-05-26 21:35:58.617,0.366,0.244,0.915,120.0,8.011
2026-05-26 21:35:58.632,0.366,0.244,0.915,120.0,6.536
2026-05-26 21:35:58.700,0.366,0.244,0.915,120.0,7.379
2026-05-26 21:35:58.726,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:58.741,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:58.800,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:58.819,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:35:58.835,0.366,0.244,0.915,120.0,5.903
2026-05-26 21:35:58.925,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:58.945,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:58.960,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:59.013,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:35:59.024,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:59.040,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:59.114,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:59.134,0.366,0.244,0.915,120.0,4.216
2026-05-26 21:35:59.149,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:35:59.242,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:35:59.258,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:35:59.274,0.366,0.244,0.915,120.0,4.006
2026-05-26 21:35:59.342,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:35:59.368,0.366,0.244,0.915,120.0,4.006
2026-05-26 21:35:59.383,0.366,0.244,0.915,120.0,4.638
2026-05-26 21:35:59.443,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:35:59.454,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:35:59.464,0.366,0.244,0.915,120.0,5.903
2026-05-26 21:35:59.543,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:35:59.553,0.366,0.244,0.915,120.0,9.698
2026-05-26 21:35:59.564,0.366,0.244,0.915,120.0,9.276
2026-05-26 21:35:59.668,0.366,0.244,0.915,120.0,9.276
2026-05-26 21:35:59.679,0.366,0.244,0.915,120.0,7.59
2026-05-26 21:35:59.689,0.366,0.244,0.915,120.0,8.011
2026-05-26 21:35:59.764,0.366,0.244,0.915,120.0,8.222
2026-05-26 21:35:59.786,0.366,0.244,0.915,120.0,7.379
2026-05-26 21:35:59.802,0.366,0.244,0.915,120.0,6.957
2026-05-26 21:35:59.879,0.366,0.244,0.915,120.0,8.644
2026-05-26 21:35:59.890,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:35:59.902,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:35:59.984,0.366,0.244,0.915,120.0,4.638
2026-05-26 21:35:59.995,0.366,0.244,0.915,120.0,2.53
2026-05-26 21:36:00.006,0.366,0.244,0.915,120.0,2.741
2026-05-26 21:36:00.110,0.366,0.244,0.915,120.0,3.795
2026-05-26 21:36:00.121,0.366,0.244,0.915,120.0,4.849
2026-05-26 21:36:00.132,0.366,0.244,0.915,120.0,3.795
2026-05-26 21:36:00.187,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:36:00.205,0.366,0.244,0.915,120.0,8.011
2026-05-26 21:36:00.221,0.366,0.244,0.915,120.0,8.644
2026-05-26 21:36:00.292,0.366,0.244,0.915,120.0,9.276
2026-05-26 21:36:00.303,0.366,0.244,0.915,120.0,8.433
2026-05-26 21:36:00.314,0.366,0.244,0.915,120.0,9.909
2026-05-26 21:36:00.391,0.366,0.244,0.915,120.0,9.698
2026-05-26 21:36:00.403,0.366,0.244,0.915,120.0,10.963
2026-05-26 21:36:00.413,0.366,0.244,0.915,120.0,8.433
2026-05-26 21:36:00.509,0.366,0.244,0.915,120.0,7.379
2026-05-26 21:36:00.534,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:36:00.549,0.366,0.244,0.915,120.0,4.427
2026-05-26 21:36:00.610,0.366,0.244,0.915,120.0,5.903
2026-05-26 21:36:00.626,0.366,0.244,0.915,120.0,2.952
2026-05-26 21:36:00.642,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:36:00.717,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:36:00.735,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:36:00.751,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:36:00.818,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:36:00.829,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:36:00.846,0.366,0.244,0.915,120.0,6.957
2026-05-26 21:36:00.919,0.366,0.244,0.915,120.0,7.8
2026-05-26 21:36:00.939,0.366,0.244,0.915,120.0,5.903
2026-05-26 21:36:00.954,0.366,0.244,0.915,120.0,6.957
2026-05-26 21:36:01.023,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:36:01.048,0.366,0.244,0.915,120.0,4.849
2026-05-26 21:36:01.063,0.366,0.244,0.915,120.0,4.849
2026-05-26 21:36:01.133,0.366,0.244,0.915,120.0,4.216
2026-05-26 21:36:01.157,0.366,0.244,0.915,120.0,4.638
2026-05-26 21:36:01.172,0.366,0.244,0.915,120.0,4.216
2026-05-26 21:36:01.244,0.366,0.244,0.915,120.0,4.638
2026-05-26 21:36:01.266,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:36:01.282,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:36:01.344,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:36:01.360,0.366,0.244,0.915,120.0,6.536
2026-05-26 21:36:01.375,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:36:01.391,0.366,0.244,0.915,120.0,5.903
2026-05-26 21:36:01.444,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:36:01.469,0.366,0.244,0.915,120.0,6.325
2026-05-26 21:36:01.485,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:36:01.549,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:36:01.562,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:36:01.578,0.366,0.244,0.915,120.0,7.59
2026-05-26 21:36:01.647,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:36:01.671,0.366,0.244,0.915,120.0,6.536
2026-05-26 21:36:01.682,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:36:01.772,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:36:01.783,0.366,0.244,0.915,120.0,5.903
2026-05-26 21:36:01.794,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:36:01.872,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:36:01.883,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:36:01.894,0.366,0.244,0.915,120.0,5.903
2026-05-26 21:36:01.957,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:36:01.967,0.366,0.244,0.915,120.0,5.481
2026-05-26 21:36:01.978,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:36:02.082,0.366,0.244,0.915,120.0,6.746
2026-05-26 21:36:02.092,0.366,0.244,0.915,120.0,7.168
2026-05-26 21:36:02.103,0.366,0.244,0.915,120.0,7.59
2026-05-26 21:36:02.186,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:36:02.197,0.366,0.244,0.915,120.0,6.114
2026-05-26 21:36:02.207,0.366,0.244,0.915,120.0,5.692
2026-05-26 21:36:02.285,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:36:02.297,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:36:02.307,0.366,0.244,0.915,120.0,5.271
2026-05-26 21:36:02.390,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:36:02.401,0.366,0.244,0.915,120.0,4.849
2026-05-26 21:36:02.412,0.366,0.244,0.915,120.0,5.06
2026-05-26 21:36:02.490,0.366,0.244,0.915,120.0,4.849
2026-05-26 21:36:02.512,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:02.523,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:02.592,0.366,0.244,0.915,120.0,0.422
2026-05-26 21:36:02.611,0.366,0.244,0.915,120.0,-4.638
2026-05-26 21:36:02.627,0.366,0.244,0.915,120.0,-3.162
2026-05-26 21:36:02.705,0.366,0.244,0.915,120.0,-2.741
2026-05-26 21:36:02.720,0.366,0.244,0.915,120.0,-0.843
2026-05-26 21:36:02.735,0.366,0.244,0.915,120.0,0.211
2026-05-26 21:36:02.811,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:02.829,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:02.845,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:02.913,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:02.939,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:02.955,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.037,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.050,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.066,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.139,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.159,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.175,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.219,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.239,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.255,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.347,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.364,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.380,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.439,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.459,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.475,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.539,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.552,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.568,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.669,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.692,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.708,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.770,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.787,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.803,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.872,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.883,0.366,0.244,0.915,120.0,0.0
2026-05-26 21:36:03.898,0.366,0.244,0.915,120.0,-0.211
2026-05-26 21:36:03.972,0.366,0.244,0.915,120.0,-0.211
2026-05-26 21:36:03.990,0.366,0.244,0.915,120.0,-0.211
2026-05-26 21:36:04.005,0.366,0.244,0.915,120.0,-2.53
2026-05-26 21:36:04.080,0.366,0.244,0.915,120.0,-2.952
2026-05-26 21:36:04.100,0.366,0.244,0.915,120.0,-2.319
2026-05-26 21:36:04.116,0.366,0.244,0.915,120.0,-3.373
2026-05-26 21:36:04.173,0.366,0.244,0.915,120.0,-4.638
2026-05-26 21:36:04.195,0.366,0.244,0.915,120.0,-5.06
2026-05-26 21:36:04.210,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:04.299,0.366,0.244,0.915,120.0,-6.325
2026-05-26 21:36:04.320,0.366,0.244,0.915,120.0,-7.168
2026-05-26 21:36:04.336,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:04.399,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:04.415,0.366,0.244,0.915,120.0,-8.855
2026-05-26 21:36:04.430,0.366,0.244,0.915,120.0,-8.644
2026-05-26 21:36:04.482,0.366,0.244,0.915,120.0,-9.276
2026-05-26 21:36:04.494,0.366,0.244,0.915,120.0,-8.855
2026-05-26 21:36:04.510,0.366,0.244,0.915,120.0,-9.065
2026-05-26 21:36:04.610,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:04.636,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:04.709,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:04.730,0.366,0.244,0.915,120.0,-8.644
2026-05-26 21:36:04.746,0.366,0.244,0.915,120.0,-8.644
2026-05-26 21:36:04.809,0.366,0.244,0.915,120.0,-8.644
2026-05-26 21:36:04.824,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:04.840,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:04.923,0.366,0.244,0.915,120.0,-6.746
2026-05-26 21:36:04.935,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:04.950,0.366,0.244,0.915,120.0,-6.114
2026-05-26 21:36:05.023,0.366,0.244,0.915,120.0,-6.536
2026-05-26 21:36:05.044,0.366,0.244,0.915,120.0,-5.692
2026-05-26 21:36:05.060,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:05.123,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:05.139,0.366,0.244,0.915,120.0,-6.114
2026-05-26 21:36:05.155,0.366,0.244,0.915,120.0,-4.638
2026-05-26 21:36:05.250,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:05.265,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:05.281,0.366,0.244,0.915,120.0,-5.06
2026-05-26 21:36:05.335,0.366,0.244,0.915,120.0,-5.271
2026-05-26 21:36:05.361,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:05.374,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:05.435,0.366,0.244,0.915,120.0,-6.536
2026-05-26 21:36:05.447,0.366,0.244,0.915,120.0,-5.06
2026-05-26 21:36:05.458,0.366,0.244,0.915,120.0,-6.325
2026-05-26 21:36:05.560,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:05.571,0.366,0.244,0.915,120.0,-6.746
2026-05-26 21:36:05.582,0.366,0.244,0.915,120.0,-6.957
2026-05-26 21:36:05.648,0.366,0.244,0.915,120.0,-6.746
2026-05-26 21:36:05.659,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:05.669,0.366,0.244,0.915,120.0,-6.536
2026-05-26 21:36:05.753,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:05.768,0.366,0.244,0.915,120.0,-7.168
2026-05-26 21:36:05.783,0.366,0.244,0.915,120.0,-6.957
2026-05-26 21:36:05.878,0.366,0.244,0.915,120.0,-6.957
2026-05-26 21:36:05.891,0.366,0.244,0.915,120.0,-6.325
2026-05-26 21:36:05.907,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:05.978,0.366,0.244,0.915,120.0,-6.114
2026-05-26 21:36:06.001,0.366,0.244,0.915,120.0,-5.271
2026-05-26 21:36:06.017,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:06.067,0.366,0.244,0.915,120.0,-4.427
2026-05-26 21:36:06.080,0.366,0.244,0.915,120.0,-4.849
2026-05-26 21:36:06.096,0.366,0.244,0.915,120.0,-6.325
2026-05-26 21:36:06.197,0.366,0.244,0.915,120.0,-5.271
2026-05-26 21:36:06.221,0.366,0.244,0.915,120.0,-6.325
2026-05-26 21:36:06.237,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:06.297,0.366,0.244,0.915,120.0,-6.536
2026-05-26 21:36:06.314,0.366,0.244,0.915,120.0,-6.746
2026-05-26 21:36:06.330,0.366,0.244,0.915,120.0,-6.536
2026-05-26 21:36:06.387,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:06.407,0.366,0.244,0.915,120.0,-6.746
2026-05-26 21:36:06.511,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:06.532,0.366,0.244,0.915,120.0,-6.536
2026-05-26 21:36:06.547,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:06.595,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:06.610,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:06.626,0.366,0.244,0.915,120.0,-7.168
2026-05-26 21:36:06.695,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:06.720,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:06.736,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:06.820,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:06.844,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:06.860,0.366,0.244,0.915,120.0,-8.855
2026-05-26 21:36:06.929,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:06.954,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:06.969,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:07.009,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:07.032,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:07.048,0.366,0.244,0.915,120.0,-8.222
2026-05-26 21:36:07.145,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:07.158,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:07.174,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:07.245,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:07.269,0.366,0.244,0.915,120.0,-8.222
2026-05-26 21:36:07.284,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:07.345,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:07.364,0.366,0.244,0.915,120.0,-8.644
2026-05-26 21:36:07.379,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:07.450,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:07.474,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:07.490,0.366,0.244,0.915,120.0,-6.957
2026-05-26 21:36:07.545,0.366,0.244,0.915,120.0,-6.957
2026-05-26 21:36:07.568,0.366,0.244,0.915,120.0,-5.692
2026-05-26 21:36:07.584,0.366,0.244,0.915,120.0,-6.536
2026-05-26 21:36:07.646,0.366,0.244,0.915,120.0,-6.114
2026-05-26 21:36:07.663,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:07.678,0.366,0.244,0.915,120.0,-5.692
2026-05-26 21:36:07.774,0.366,0.244,0.915,120.0,-5.692
2026-05-26 21:36:07.787,0.366,0.244,0.915,120.0,-5.692
2026-05-26 21:36:07.803,0.366,0.244,0.915,120.0,-5.271
2026-05-26 21:36:07.859,0.366,0.244,0.915,120.0,-6.114
2026-05-26 21:36:07.881,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:07.898,0.366,0.244,0.915,120.0,-6.957
2026-05-26 21:36:07.964,0.366,0.244,0.915,120.0,-6.536
2026-05-26 21:36:07.990,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:08.006,0.366,0.244,0.915,120.0,-6.746
2026-05-26 21:36:08.089,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:08.101,0.366,0.244,0.915,120.0,-6.114
2026-05-26 21:36:08.117,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:08.192,0.366,0.244,0.915,120.0,-4.849
2026-05-26 21:36:08.211,0.366,0.244,0.915,120.0,-5.271
2026-05-26 21:36:08.293,0.366,0.244,0.915,120.0,-4.006
2026-05-26 21:36:08.305,0.366,0.244,0.915,120.0,-4.638
2026-05-26 21:36:08.321,0.366,0.244,0.915,120.0,-4.006
2026-05-26 21:36:08.393,0.366,0.244,0.915,120.0,-4.216
2026-05-26 21:36:08.415,0.366,0.244,0.915,120.0,-4.006
2026-05-26 21:36:08.431,0.366,0.244,0.915,120.0,-3.795
2026-05-26 21:36:08.493,0.366,0.244,0.915,120.0,-3.795
2026-05-26 21:36:08.511,0.366,0.244,0.915,120.0,-3.584
2026-05-26 21:36:08.527,0.366,0.244,0.915,120.0,-3.373
2026-05-26 21:36:08.588,0.366,0.244,0.915,120.0,-3.162
2026-05-26 21:36:08.605,0.366,0.244,0.915,120.0,-2.741
2026-05-26 21:36:08.621,0.366,0.244,0.915,120.0,-3.162
2026-05-26 21:36:08.719,0.366,0.244,0.915,120.0,-3.373
2026-05-26 21:36:08.733,0.366,0.244,0.915,120.0,-3.795
2026-05-26 21:36:08.748,0.366,0.244,0.915,120.0,-4.216
2026-05-26 21:36:08.819,0.366,0.244,0.915,120.0,-3.795
2026-05-26 21:36:08.843,0.366,0.244,0.915,120.0,-4.427
2026-05-26 21:36:08.858,0.366,0.244,0.915,120.0,-4.849
2026-05-26 21:36:08.919,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:08.937,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:08.953,0.366,0.244,0.915,120.0,-6.114
2026-05-26 21:36:09.019,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:09.031,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:09.047,0.366,0.244,0.915,120.0,-6.536
2026-05-26 21:36:09.124,0.366,0.244,0.915,120.0,-8.222
2026-05-26 21:36:09.135,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:09.146,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:09.224,0.366,0.244,0.915,120.0,-7.168
2026-05-26 21:36:09.235,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:09.247,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:09.358,0.366,0.244,0.915,120.0,-8.222
2026-05-26 21:36:09.369,0.366,0.244,0.915,120.0,-9.276
2026-05-26 21:36:09.380,0.366,0.244,0.915,120.0,-8.855
2026-05-26 21:36:09.433,0.366,0.244,0.915,120.0,-9.276
2026-05-26 21:36:09.455,0.366,0.244,0.915,120.0,-9.276
2026-05-26 21:36:09.471,0.366,0.244,0.915,120.0,-9.065
2026-05-26 21:36:09.538,0.366,0.244,0.915,120.0,-10.12
2026-05-26 21:36:09.563,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:09.579,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:09.663,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:09.688,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:09.704,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:09.764,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:09.775,0.366,0.244,0.915,120.0,-6.746
2026-05-26 21:36:09.787,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:09.865,0.366,0.244,0.915,120.0,-7.168
2026-05-26 21:36:09.875,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:09.969,0.366,0.244,0.915,120.0,-6.957
2026-05-26 21:36:09.986,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:10.001,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:10.068,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:10.078,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:10.089,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:10.168,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:10.179,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:10.189,0.366,0.244,0.915,120.0,-6.536
2026-05-26 21:36:10.295,0.366,0.244,0.915,120.0,-6.957
2026-05-26 21:36:10.306,0.366,0.244,0.915,120.0,-6.114
2026-05-26 21:36:10.318,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:10.400,0.366,0.244,0.915,120.0,-4.638
2026-05-26 21:36:10.424,0.366,0.244,0.915,120.0,-5.692
2026-05-26 21:36:10.440,0.366,0.244,0.915,120.0,-4.216
2026-05-26 21:36:10.500,0.366,0.244,0.915,120.0,-5.271
2026-05-26 21:36:10.517,0.366,0.244,0.915,120.0,-4.216
2026-05-26 21:36:10.533,0.366,0.244,0.915,120.0,-4.216
2026-05-26 21:36:10.601,0.366,0.244,0.915,120.0,-4.638
2026-05-26 21:36:10.625,0.366,0.244,0.915,120.0,-4.638
2026-05-26 21:36:10.642,0.366,0.244,0.915,120.0,-4.638
2026-05-26 21:36:10.700,0.366,0.244,0.915,120.0,-5.06
2026-05-26 21:36:10.720,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:10.735,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:10.808,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:10.829,0.366,0.244,0.915,120.0,-6.325
2026-05-26 21:36:10.845,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:10.935,0.366,0.244,0.915,120.0,-6.325
2026-05-26 21:36:10.955,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:10.970,0.366,0.244,0.915,120.0,-7.379
2026-05-26 21:36:11.035,0.366,0.244,0.915,120.0,-8.855
2026-05-26 21:36:11.049,0.366,0.244,0.915,120.0,-8.011
2026-05-26 21:36:11.065,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:11.135,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:11.159,0.366,0.244,0.915,120.0,-9.065
2026-05-26 21:36:11.174,0.366,0.244,0.915,120.0,-9.487
2026-05-26 21:36:11.230,0.366,0.244,0.915,120.0,-9.065
2026-05-26 21:36:11.252,0.366,0.244,0.915,120.0,-9.487
2026-05-26 21:36:11.267,0.366,0.244,0.915,120.0,-9.487
2026-05-26 21:36:11.333,0.366,0.244,0.915,120.0,-8.855
2026-05-26 21:36:11.345,0.366,0.244,0.915,120.0,-9.065
2026-05-26 21:36:11.362,0.366,0.244,0.915,120.0,-8.855
2026-05-26 21:36:11.434,0.366,0.244,0.915,120.0,-8.433
2026-05-26 21:36:11.456,0.366,0.244,0.915,120.0,-8.222
2026-05-26 21:36:11.471,0.366,0.244,0.915,120.0,-8.222
2026-05-26 21:36:11.545,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:11.565,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:11.581,0.366,0.244,0.915,120.0,-6.325
2026-05-26 21:36:11.652,0.366,0.244,0.915,120.0,-6.325
2026-05-26 21:36:11.675,0.366,0.244,0.915,120.0,-5.481
2026-05-26 21:36:11.753,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:11.770,0.366,0.244,0.915,120.0,-5.06
2026-05-26 21:36:11.785,0.366,0.244,0.915,120.0,-5.06
2026-05-26 21:36:11.881,0.366,0.244,0.915,120.0,-5.06
2026-05-26 21:36:11.896,0.366,0.244,0.915,120.0,-4.216
2026-05-26 21:36:11.912,0.366,0.244,0.915,120.0,-4.216
2026-05-26 21:36:11.985,0.366,0.244,0.915,120.0,-4.427
2026-05-26 21:36:12.006,0.366,0.244,0.915,120.0,-4.216
2026-05-26 21:36:12.022,0.366,0.244,0.915,120.0,-4.427
2026-05-26 21:36:12.073,0.366,0.244,0.915,120.0,-4.427
2026-05-26 21:36:12.084,0.366,0.244,0.915,120.0,-5.06
2026-05-26 21:36:12.100,0.366,0.244,0.915,120.0,-5.903
2026-05-26 21:36:12.200,0.366,0.244,0.915,120.0,-5.692
2026-05-26 21:36:12.226,0.366,0.244,0.915,120.0,-6.746
2026-05-26 21:36:12.241,0.366,0.244,0.915,120.0,-7.59
2026-05-26 21:36:12.276,0.366,0.244,0.915,120.0,-7.8
2026-05-26 21:36:12.287,0.366,0.244,0.915,120.0,-8.433
