Timestamp,Gx,Gy,Gz,Servo_Angle,Speed
2026-05-26 21:34:06.060,0.122,0.122,-0.366,120.0,4.427
2026-05-26 21:34:06.079,0.122,0.122,-0.366,120.0,4.638
2026-05-26 21:34:06.094,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:06.190,0.122,0.122,-0.366,120.0,5.271
2026-05-26 21:34:06.205,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:06.220,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:34:06.290,0.122,0.122,-0.366,120.0,2.741
2026-05-26 21:34:06.314,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:34:06.331,0.122,0.122,-0.366,120.0,1.265
2026-05-26 21:34:06.394,0.122,0.122,-0.366,120.0,1.687
2026-05-26 21:34:06.410,0.122,0.122,-0.366,120.0,2.108
2026-05-26 21:34:06.426,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:34:06.496,0.122,0.122,-0.366,120.0,3.373
2026-05-26 21:34:06.518,0.122,0.122,-0.366,120.0,4.216
2026-05-26 21:34:06.535,0.122,0.122,-0.366,120.0,4.427
2026-05-26 21:34:06.588,0.122,0.122,-0.366,120.0,4.216
