pc_timestamp,tick,gyrx_dps,gyrx_raw,gyry_raw,gyrz_raw,yaw_cf,yaw_kal,temp,angle,speed,odom_x,odom_y,kp,ki,kd
1781274302.486,51600,0.000,0,-1,0,-1.235,-1.230,26.35,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274302.586,51701,-0.060,-1,1,-1,-1.236,-1.240,26.33,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274302.680,51801,0.000,0,0,-1,-1.239,-1.240,26.34,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274302.871,51900,0.000,0,0,0,-1.239,-1.240,26.36,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274302.877,52001,0.000,0,0,0,-1.241,-1.240,26.35,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274302.963,52100,0.000,0,0,0,-1.243,-1.240,26.31,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274303.061,52200,0.000,0,0,-1,-1.247,-1.250,26.38,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274303.110,52300,-0.060,-1,0,0,-1.249,-1.250,26.31,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274303.243,52401,0.000,0,0,0,-1.248,-1.250,26.35,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274303.306,52500,0.000,0,0,-1,-1.251,-1.250,26.34,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274303.417,52600,0.120,2,0,0,-1.252,-1.250,26.31,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274303.517,52701,0.000,0,0,2,-1.255,-1.250,26.30,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274303.643,52801,-0.060,-1,1,0,-1.258,-1.260,26.32,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274303.710,52901,0.000,0,2,-1,-1.261,-1.260,26.35,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274303.827,53001,0.000,0,0,0,-1.264,-1.260,26.37,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274303.919,53101,0.000,0,-1,0,-1.267,-1.270,26.34,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274304.067,53201,0.060,1,-1,0,-1.270,-1.270,26.33,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274304.156,53300,0.060,1,0,0,-1.271,-1.270,26.33,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274304.203,53400,0.000,0,0,0,-1.274,-1.270,26.38,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274304.318,53500,0.000,0,1,0,-1.277,-1.280,26.34,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274304.441,53600,0.000,0,0,0,-1.279,-1.280,26.37,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274304.524,53700,0.060,1,0,0,-1.280,-1.280,26.38,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274304.621,53801,0.060,1,0,0,-1.282,-1.280,26.36,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274304.776,53900,-0.120,-2,-1,1,-1.284,-1.280,26.37,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274304.888,54001,0.000,0,0,-2,-1.288,-1.290,26.38,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.016,54101,0.000,0,0,1,-1.290,-1.290,26.35,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.022,54200,0.000,0,1,0,-1.293,-1.290,26.35,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.127,54300,0.000,0,0,0,-1.293,-1.290,26.32,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.227,54400,0.000,0,0,0,-1.299,-1.300,26.35,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.339,54501,0.060,1,0,-3,-1.301,-1.300,26.31,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.435,54601,0.000,0,0,0,-1.303,-1.300,26.37,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.518,54700,0.000,0,0,0,-1.305,-1.300,26.36,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.635,54801,-0.060,-1,0,0,-1.308,-1.310,26.33,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.712,54900,0.000,0,0,0,-1.312,-1.310,26.37,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.829,55000,0.000,0,0,-1,-1.318,-1.320,26.34,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274305.915,55100,0.000,0,1,0,-1.320,-1.320,26.38,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274306.009,55200,0.000,0,0,0,-1.323,-1.320,26.34,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274306.120,55300,0.000,0,0,0,-1.323,-1.320,26.32,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274306.213,55401,0.000,0,0,-1,-1.326,-1.330,26.38,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274306.394,55500,0.000,0,0,-1,-1.330,-1.330,26.36,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274306.495,55600,0.180,3,0,0,-1.332,-1.330,26.32,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274306.586,55700,0.000,0,-1,-2,-1.336,-1.340,26.35,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274306.780,55800,0.000,0,1,0,-1.339,-1.340,26.36,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274306.786,55900,0.060,1,0,0,-1.339,-1.340,26.35,90.00,0.00,0.00,0.00,2.500,0.010,0.180
1781274306.883,56000,-0.060,-1,0,0,-1.342,-1.340,26.35,90.00,0.00,0.00,0.00,2.500,0.010,0.180
