"gyro_x_dps","yaw_kal_deg","servo_angle_deg","ave_speed","odom_x_cm","odom_y_cm","heading_kp","heading_ki","heading_kd","gyro_x_raw","gyro_y_raw","gyro_z_raw","yaw_cf_deg","temp_c","tick_ms"
"0.06","-0.02","90","0","0","0","2.5","0.01","0.18","1","0","0","-0.02","26.39","1424800"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","2","0","-0.02","26.38","1424900"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.017","26.41","1425000"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.019","26.38","1425100"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.016","26.39","1425200"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.018","26.38","1425301"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.017","26.4","1425400"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","-2","2","-0.016","26.37","1425501"
"-0.18","-0.02","90","0","0","0","2.5","0.01","0.18","-3","0","0","-0.018","26.39","1425600"
"-0.18","-0.02","90","0","0","0","2.5","0.01","0.18","-3","0","2","-0.017","26.37","1425700"
"-0.06","-0.02","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.015","26.4","1425800"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","2","0","-0.016","26.36","1425900"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.017","26.37","1426000"
"-0.06","-0.02","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.018","26.42","1426100"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","2","0","-0.019","26.39","1426200"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.017","26.37","1426300"
"-0.06","-0.02","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.016","26.39","1426401"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","0","2","-0.015","26.35","1426500"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","-3","0","-0.015","26.37","1426601"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-3","2","-0.013","26.36","1426700"
"0.06","-0.01","90","0","0","0","2.5","0.01","0.18","1","0","0","-0.013","26.38","1426801"
"-0.12","-0.01","90","0","0","0","2.5","0.01","0.18","-2","2","-1","-0.011","26.38","1426900"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.011","26.35","1427000"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","2","0","-0.011","26.36","1427100"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","3","-0.011","26.4","1427201"
"-0.18","-0.01","90","0","0","0","2.5","0.01","0.18","-3","1","1","-0.01","26.36","1427300"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-2","0","-0.009","26.36","1427400"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.008","26.39","1427501"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","1","-2","-0.008","26.37","1427600"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.009","26.38","1427700"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.011","26.4","1427800"
"0.06","-0.01","90","0","0","0","2.5","0.01","0.18","1","-1","1","-0.01","26.37","1427901"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.007","26.41","1428000"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","1","0","-0.006","26.39","1428100"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-3","-0.006","26.38","1428200"
"-0.12","-0.01","90","0","0","0","2.5","0.01","0.18","-2","-1","-1","-0.01","26.39","1428300"
"-0.12","-0.01","90","0","0","0","2.5","0.01","0.18","-2","3","1","-0.008","26.38","1428400"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-2","-0.008","26.38","1428500"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","1","1","-0.014","26.42","1428600"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","1","0","-0.01","26.4","1428701"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","1","-0.008","26.36","1428800"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.006","26.36","1428900"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","-3","0","-0.006","26.4","1429001"
"-0.12","0","90","0","0","0","2.5","0.01","0.18","-2","2","1","-0.004","26.38","1429101"
"0.06","0","90","0","0","0","2.5","0.01","0.18","1","0","0","-0.004","26.36","1429200"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.006","26.37","1429301"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.007","26.37","1429400"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","2","-2","-0.008","26.35","1429501"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.01","26.37","1429601"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.008","26.38","1429701"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-2","0","-0.008","26.42","1429800"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.009","26.36","1429900"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-2","-0.009","26.37","1430000"
"-0.12","-0.01","90","0","0","0","2.5","0.01","0.18","-2","1","0","-0.009","26.39","1430100"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","1","-0.007","26.4","1430200"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.006","26.39","1430300"
"0.18","-0.01","90","0","0","0","2.5","0.01","0.18","3","2","-3","-0.007","26.42","1430400"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","-1","2","-0.008","26.4","1430501"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.006","26.38","1430600"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","1","-2","-0.008","26.37","1430700"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","1","-0.007","26.38","1430800"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.007","26.38","1430900"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","2","0","-0.01","26.38","1431000"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.01","26.39","1431100"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.01","26.36","1431201"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.01","26.38","1431301"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.008","26.4","1431400"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-2","0","-0.007","26.39","1431500"
"-0.12","-0.01","90","0","0","0","2.5","0.01","0.18","-2","0","1","-0.007","26.4","1431600"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.007","26.34","1431700"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","-1","1","-0.006","26.36","1431800"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.007","26.38","1431900"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.007","26.4","1432001"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.006","26.37","1432100"
"-0.12","-0.01","90","0","0","0","2.5","0.01","0.18","-2","0","0","-0.009","26.41","1432201"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.01","26.38","1432300"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","-1","-0.01","26.38","1432400"
"-0.12","-0.01","90","0","0","0","2.5","0.01","0.18","-2","-9","1","-0.008","26.35","1432500"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","10","4","-0.02","26.37","1432601"
"-0.18","-0.02","90","0","0","0","2.5","0.01","0.18","-3","7","21","-0.016","26.39","1432701"
"-0.37","0","90","0","0","0","2.5","0.01","0.18","-6","0","23","-0.003","26.37","1432800"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-4","-10","-0.007","26.37","1432901"
"-0.37","-0.01","90","0","0","0","2.5","0.01","0.18","-6","-1","8","-0.012","26.4","1433000"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-2","0","-0.003","26.37","1433100"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.007","26.39","1433201"
"0","0","90","0","0","0","2.5","0.01","0.18","0","2","-2","-0.002","26.38","1433300"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","2","-2","-0.001","26.41","1433400"
"0","0","90","0","0","0","2.5","0.01","0.18","0","2","0","-0.001","26.39","1433500"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0.002","26.35","1433600"
"0.06","0","90","0","0","0","2.5","0.01","0.18","1","3","-6","-0.001","26.37","1433700"
"0","0","90","0","0","0","2.5","0.01","0.18","0","1","-1","-0.002","26.35","1433801"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.001","26.38","1433900"
"0.12","0","90","0","0","0","2.5","0.01","0.18","2","0","1","0.003","26.39","1434001"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-4","-2","-0.001","26.4","1434100"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","1","-0.002","26.39","1434200"
"-0.12","0","90","0","0","0","2.5","0.01","0.18","-2","3","1","-0.004","26.38","1434300"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-3","-1","-0.002","26.4","1434400"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","-1","0","-0.001","26.35","1434500"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.003","26.38","1434601"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","1","0","-0.002","26.35","1434700"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","-1","1","0.001","26.38","1434800"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","1","0","-0.001","26.4","1434900"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","-1","0","-0.004","26.42","1435000"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-3","0","-0.001","26.37","1435100"
"0.12","0","90","0","0","0","2.5","0.01","0.18","2","0","0","0.001","26.38","1435200"
"0","0","90","0","0","0","2.5","0.01","0.18","0","2","0","0.002","26.39","1435300"
"-0.12","0","90","0","0","0","2.5","0.01","0.18","-2","1","0","0.002","26.41","1435400"
"0.06","0","90","0","0","0","2.5","0.01","0.18","1","0","0","0.005","26.38","1435500"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.006","26.38","1435600"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","0.007","26.39","1435700"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","-5","0.011","26.38","1435800"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","0.009","26.37","1435900"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","-5","0.013","26.39","1436000"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","-1","-1","0.01","26.37","1436101"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","-1","-2","0.013","26.39","1436200"
"0.06","0.01","90","0","0","0","2.5","0.01","0.18","1","0","0","0.01","26.39","1436301"
"0.06","0.01","90","0","0","0","2.5","0.01","0.18","1","0","-1","0.01","26.39","1436400"
"0.06","0.01","90","0","0","0","2.5","0.01","0.18","1","1","0","0.013","26.37","1436500"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.014","26.4","1436601"
"0.06","0.01","90","0","0","0","2.5","0.01","0.18","1","0","1","0.015","26.38","1436700"
"0","0.02","90","0","0","0","2.5","0.01","0.18","0","-3","1","0.018","26.36","1436800"
"0","0.02","90","0","0","0","2.5","0.01","0.18","0","-1","0","0.018","26.36","1436900"
"-0.06","0.02","90","0","0","0","2.5","0.01","0.18","-1","0","0","0.017","26.37","1437000"
"0","0.02","90","0","0","0","2.5","0.01","0.18","0","0","0","0.017","26.39","1437100"
"0","0.02","90","0","0","0","2.5","0.01","0.18","0","0","0","0.016","26.41","1437201"
"-0.06","0.02","90","0","0","0","2.5","0.01","0.18","-1","1","-1","0.015","26.38","1437301"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","0.015","26.4","1437400"
"0","0.02","90","0","0","0","2.5","0.01","0.18","0","-2","0","0.015","26.37","1437501"
"0","0.02","90","0","0","0","2.5","0.01","0.18","0","-1","0","0.015","26.4","1437600"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","0.013","26.38","1437700"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.011","26.38","1437800"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","1","-2","0.01","26.4","1437900"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","0.008","26.4","1438000"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","1","0","0.01","26.38","1438100"
"0.06","0.01","90","0","0","0","2.5","0.01","0.18","1","0","0","0.01","26.39","1438200"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","-2","0","0.011","26.39","1438300"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","-2","0","0.01","26.39","1438401"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","1","0","0.009","26.41","1438500"
"0.06","0.01","90","0","0","0","2.5","0.01","0.18","1","0","2","0.008","26.38","1438600"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","0.008","26.33","1438700"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","1","-1","0.008","26.38","1438800"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.007","26.39","1438900"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","0","1","0.007","26.36","1439000"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.011","26.34","1439100"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","1","1","0.012","26.34","1439200"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","-1","-1","0.013","26.38","1439301"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.011","26.39","1439401"
"0","0.02","90","0","0","0","2.5","0.01","0.18","0","1","2","0.016","26.38","1439500"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","-1","-1","0.011","26.38","1439601"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","0.012","26.38","1439700"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","1","-1","0.01","26.39","1439800"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","1","0.012","26.37","1439900"
"0.06","0.01","90","0","0","0","2.5","0.01","0.18","1","-1","0","0.013","26.38","1440000"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","1","0.014","26.39","1440100"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.014","26.4","1440200"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","0.014","26.38","1440300"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","0","-2","0.01","26.4","1440401"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","1","0.008","26.4","1440501"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.009","26.41","1440601"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","-2","-1","0.008","26.38","1440701"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.006","26.38","1440801"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.006","26.42","1440901"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","-1","0","0.007","26.4","1441000"
"0.06","0.01","90","0","0","0","2.5","0.01","0.18","1","-1","0","0.009","26.39","1441101"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","0.009","26.39","1441200"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","-2","0","0.009","26.4","1441300"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","1","2","0.011","26.38","1441400"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","1","-3","0.01","26.4","1441500"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","-2","0","0.01","26.38","1441600"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.008","26.38","1441700"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","1","0","0.008","26.41","1441800"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","1","0","0.009","26.42","1441901"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","-1","1","0.008","26.36","1442000"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","1","0.008","26.36","1442100"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","0.006","26.38","1442200"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","0.005","26.38","1442300"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","-1","0.004","26.39","1442400"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0.004","26.4","1442501"
"-0.18","0.01","90","0","0","0","2.5","0.01","0.18","-3","0","1","0.005","26.39","1442600"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","3","0","0.005","26.42","1442701"
"0.12","0","90","0","0","0","2.5","0.01","0.18","2","-1","1","0.005","26.38","1442801"
"-0.06","0.01","90","0","0","0","2.5","0.01","0.18","-1","-3","0","0.007","26.38","1442900"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","2","1","0.006","26.37","1443000"
"0.06","0.01","90","0","0","0","2.5","0.01","0.18","1","0","-1","0.006","26.38","1443100"
"0","0.01","90","0","0","0","2.5","0.01","0.18","0","1","2","0.006","26.4","1443201"
"0.06","0","90","0","0","0","2.5","0.01","0.18","1","0","0","0.004","26.37","1443300"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","0","0.003","26.38","1443400"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","1","0.002","26.38","1443500"
"0","0","90","0","0","0","2.5","0.01","0.18","0","1","1","0.001","26.37","1443601"
"0","0","90","0","0","0","2.5","0.01","0.18","0","1","-1","-0.001","26.39","1443700"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.003","26.4","1443800"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.002","26.37","1443900"
"0","0","90","0","0","0","2.5","0.01","0.18","0","1","1","0","26.39","1444001"
"0","0","90","0","0","0","2.5","0.01","0.18","0","3","-1","-0.002","26.37","1444100"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","1","-0.001","26.38","1444200"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","1","0.001","26.35","1444301"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0.002","26.39","1444400"
"0.06","0","90","0","0","0","2.5","0.01","0.18","1","1","0","-0.002","26.38","1444501"
"0","0","90","0","0","0","2.5","0.01","0.18","0","2","-1","-0.003","26.39","1444600"
"0","0","90","0","0","0","2.5","0.01","0.18","0","2","-3","-0.004","26.41","1444700"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.003","26.4","1444800"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","-2","0","-0.001","26.39","1444900"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.002","26.39","1445000"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","2","-0.003","26.39","1445100"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0","26.41","1445200"
"-0.18","0","90","0","0","0","2.5","0.01","0.18","-3","0","2","-0.001","26.35","1445301"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","1","0.001","26.38","1445400"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","1","-0.001","26.4","1445500"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-3","2","0.001","26.38","1445600"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","0","0","26.38","1445700"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","2","0.002","26.42","1445800"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-2","0","0.002","26.39","1445900"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0","26.4","1446000"
"0","0","90","0","0","0","2.5","0.01","0.18","0","3","-1","0","26.4","1446101"
"-0.12","0","90","0","0","0","2.5","0.01","0.18","-2","0","3","0.002","26.4","1446200"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0.002","26.4","1446300"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","-2","-1","0.001","26.4","1446400"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.001","26.42","1446500"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","-1","0","26.41","1446600"
"-0.12","0","90","0","0","0","2.5","0.01","0.18","-2","1","0","0","26.38","1446700"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.001","26.41","1446800"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","-2","-0.003","26.38","1446900"
"0.06","0","90","0","0","0","2.5","0.01","0.18","1","2","-1","-0.004","26.41","1447000"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.002","26.35","1447101"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","-3","1","0","26.4","1447200"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-3","0","0","26.42","1447300"
"0","0","90","0","0","0","2.5","0.01","0.18","0","2","0","0.001","26.4","1447400"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","1","0","26.41","1447500"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0.002","26.36","1447600"
"0.06","0","90","0","0","0","2.5","0.01","0.18","1","1","0","0.001","26.44","1447700"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","0","0.001","26.42","1447800"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0","26.42","1447900"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.001","26.38","1448000"
"0","0","90","0","0","0","2.5","0.01","0.18","0","2","-1","-0.002","26.35","1448100"
"0","0","90","0","0","0","2.5","0.01","0.18","0","2","-1","-0.002","26.43","1448200"
"0.06","0","90","0","0","0","2.5","0.01","0.18","1","0","-1","-0.003","26.39","1448300"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","-1","-0.003","26.39","1448400"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.002","26.37","1448500"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.002","26.42","1448601"
"0","0","90","0","0","0","2.5","0.01","0.18","0","1","-3","-0.001","26.44","1448700"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","1","-0.001","26.42","1448800"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0","26.37","1448900"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0.001","26.39","1449000"
"0","0","90","0","0","0","2.5","0.01","0.18","0","2","1","0.002","26.42","1449100"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","1","0.004","26.38","1449200"
"0","0","90","0","0","0","2.5","0.01","0.18","0","1","0","0.004","26.4","1449301"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0.001","26.42","1449400"
"0.06","0","90","0","0","0","2.5","0.01","0.18","1","0","2","-0.002","26.41","1449500"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.001","26.42","1449600"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","0","0.001","26.42","1449700"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","2","0","0.001","26.39","1449800"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","1","0","-0.002","26.42","1449900"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.001","26.42","1450001"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.002","26.41","1450101"
"-0.12","0","90","0","0","0","2.5","0.01","0.18","-2","0","0","0","26.42","1450200"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.001","26.43","1450301"
"0","0","90","0","0","0","2.5","0.01","0.18","0","1","0","-0.003","26.42","1450400"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","-1","0","-0.001","26.41","1450500"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","-2","-0.001","26.4","1450601"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.004","26.4","1450700"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.003","26.44","1450800"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.002","26.43","1450901"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","1","-1","-0.002","26.42","1451000"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","1","-0.003","26.39","1451100"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.002","26.41","1451201"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.001","26.45","1451300"
"0","0","90","0","0","0","2.5","0.01","0.18","0","2","-1","0","26.41","1451400"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.001","26.42","1451501"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","0","0","26.42","1451601"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.002","26.4","1451701"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","-2","-0.003","26.43","1451801"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","1","0","-0.002","26.42","1451901"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","1","0.001","26.42","1452000"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-2","1","0.003","26.45","1452100"
"0","0","90","0","0","0","2.5","0.01","0.18","0","-1","0","0.002","26.4","1452201"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","0","0.001","26.4","1452300"
"0","0","90","0","0","0","2.5","0.01","0.18","0","0","-2","-0.001","26.42","1452400"
"0","0","90","0","0","0","2.5","0.01","0.18","0","1","0","-0.002","26.38","1452500"
"-0.06","0","90","0","0","0","2.5","0.01","0.18","-1","2","0","-0.002","26.41","1452600"
"0.12","0","90","0","0","0","2.5","0.01","0.18","2","-1","-1","-0.004","26.38","1452700"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","2","0","-0.006","26.42","1452801"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.007","26.41","1452900"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","1","-0.01","26.39","1453000"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","1","-0.009","26.41","1453100"
"0.12","-0.01","90","0","0","0","2.5","0.01","0.18","2","4","-3","-0.009","26.41","1453201"
"-0.12","-0.01","90","0","0","0","2.5","0.01","0.18","-2","2","2","-0.013","26.38","1453300"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-2","-0.007","26.4","1453401"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","2","-1","-0.01","26.41","1453501"
"0.12","-0.01","90","0","0","0","2.5","0.01","0.18","2","2","0","-0.011","26.42","1453601"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","1","0","-0.011","26.39","1453700"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.011","26.41","1453800"
